Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
1501,University of Guadalajara,Mexico,86.1473829201102,15.3,8.9,14.4,18.8,30.1
1501,University of Guanajuato,Mexico,86.1473829201102,16.6,9.2,14.3,22.1,32.7
1501,University of Havana,Cuba,86.1473829201102,32.8,18.6,11.1,54.6,51.5
1501,University of Hormozgan,Iran,86.1473829201102,23.6,15.8,33.0,28.7,26.8
1501,University of Hyogo,Japan,86.1473829201102,22.4,13.2,12.3,58.6,24.2
1501,University of Jijel,Algeria,86.1473829201102,13.9,8.9,12.5,16.7,36.1
1501,University of Karachi,Pakistan,86.1473829201102,15.3,11.0,24.2,29.3,45.5
1501,University of Kelaniya,Sri Lanka,86.1473829201102,15.8,8.2,12.9,18.8,32.8
1501,University of Kerbala,Iraq,86.1473829201102,18.4,7.9,12.9,16.1,22.3
1501,University of Kinshasa,Democratic Republic of the Congo,86.1473829201102,23.6,8.5,29.6,18.7,50.3
1501,University of La Frontera,Chile,86.1473829201102,17.7,12.6,33.1,23.5,49.0
1501,University of Laghouat,Algeria,86.1473829201102,15.7,8.7,14.7,16.4,38.5
1501,University of Lampung,Indonesia,86.1473829201102,12.3,8.6,20.7,17.7,18.8
1501,University of La Sabana,Colombia,86.1473829201102,18.1,11.2,29.6,21.2,43.8
1501,University of Las Américas (UDLA),Ecuador,86.1473829201102,17.9,9.9,26.7,18.7,61.7
1501,University of Lethbridge,Canada,86.1473829201102,19.1,14.3,29.6,41.7,61.2
1501,University of Life Sciences in Lublin,Poland,86.1473829201102,21.5,12.0,32.0,21.0,21.9
1501,University of Lodz,Poland,86.1473829201102,21.1,17.0,29.3,20.6,37.5
1501,University of Los Lagos,Chile,86.1473829201102,15.8,14.9,24.1,16.8,49.9
1501,University of Lucknow,India,86.1473829201102,28.6,10.5,33.2,19.2,26.4
1501,University Cadi Ayyad of Marrakech,Morocco,86.1473829201102,21.9,11.3,36.9,22.8,38.2
1501,University of Mascara,Algeria,86.1473829201102,16.0,7.9,27.0,16.3,43.3
1501,University of Mataram,Indonesia,86.1473829201102,11.5,8.2,14.5,16.6,23.5
1501,University of Medellín,Colombia,86.1473829201102,18.9,10.1,15.1,18.5,43.2
1501,University of Miskolc,Hungary,86.1473829201102,25.6,14.2,19.0,23.0,33.5
1501,University of Miyazaki,Japan,86.1473829201102,27.9,12.5,23.5,47.9,26.5
1501,University of Montenegro,Montenegro,86.1473829201102,13.5,12.9,24.3,26.4,44.2
1501,University of Moratuwa,Sri Lanka,86.1473829201102,12.1,16.6,38.2,33.9,23.8
1501,University of Mosul,Iraq,86.1473829201102,15.8,9.9,15.6,28.6,19.0
1501,University of Mysore,India,86.1473829201102,28.4,9.7,26.2,22.2,42.3
1501,University of Nairobi,Kenya,86.1473829201102,12.5,9.8,37.3,18.9,49.4
1501,University of Namibia,Namibia,86.1473829201102,13.8,8.9,22.2,17.3,61.1
1501,University of Novi Sad,Serbia,86.1473829201102,19.4,11.8,30.0,57.8,37.5
1501,University of Oradea,Romania,86.1473829201102,15.2,13.2,34.9,18.3,39.4
1501,University of Ostrava,Czechia,86.1473829201102,20.4,16.6,25.7,19.3,50.4
1501,University of Oum El Bouaghi,Algeria,86.1473829201102,23.2,14.5,21.1,30.1,32.3
1501,University of Pardubice,Czechia,86.1473829201102,21.7,17.4,18.7,32.8,39.7
1501,University of Passo Fundo (UPF),Brazil,86.1473829201102,21.3,11.7,26.3,18.3,27.3
1501,University of Pau and Pays de l’Adour,France,86.1473829201102,24.4,11.1,20.5,31.0,79.8
1501,University of Pernambuco,Brazil,86.1473829201102,16.1,10.5,13.6,18.9,26.1
1501,University of Phayao,Thailand,86.1473829201102,14.8,10.0,35.3,18.2,23.2
1501,University of Port Harcourt,Nigeria,86.1473829201102,22.7,9.0,18.2,20.6,34.7
1501,University of Primorska,Slovenia,86.1473829201102,19.4,16.9,24.1,23.3,59.5
1501,University of Prishtina,Kosovo,86.1473829201102,12.7,11.7,22.8,20.1,32.1
1501,University of Qom,Iran,86.1473829201102,23.4,12.5,31.6,20.5,47.3
1501,University of Rijeka,Croatia,86.1473829201102,19.7,18.4,31.2,31.7,28.8
1501,University of Rwanda,Rwanda,86.1473829201102,13.4,13.6,19.1,19.8,57.9
1501,"University of Santiago, Chile (USACH)",Chile,86.1473829201102,16.0,15.1,27.5,28.1,46.5
1501,University of Santo Tomas,Philippines,86.1473829201102,19.8,9.7,33.6,20.4,64.4
1501,University of Sarajevo,Bosnia and Herzegovina,86.1473829201102,20.2,11.2,20.8,26.6,28.7
1501,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria,86.1473829201102,24.7,7.2,9.8,17.8,31.2
1501,University of Sciences and Technology Houari Boumediene,Algeria,86.1473829201102,16.5,8.5,15.2,25.0,33.5
1501,University of Shizuoka,Japan,86.1473829201102,23.1,13.0,15.4,57.1,27.0
1501,University of Silesia in Katowice,Poland,86.1473829201102,24.0,14.4,25.7,23.3,31.3
1501,University of Sistan and Baluchestan,Iran,86.1473829201102,20.1,11.3,25.8,21.6,23.5
1501,University of Sonora,Mexico,86.1473829201102,13.8,8.4,13.7,28.2,33.8
1501,University of Sousse,Tunisia,86.1473829201102,26.1,10.2,32.1,21.8,41.3
1501,University of Sri Jayewardenepura,Sri Lanka,86.1473829201102,12.3,9.2,38.0,17.7,36.4
1501,University of Szczecin,Poland,86.1473829201102,24.2,18.9,28.1,16.6,32.2
1501,University of Taipei,Taiwan,86.1473829201102,17.1,17.1,14.8,29.3,33.9
1501,University of Talca,Chile,86.1473829201102,18.1,14.2,33.4,34.4,52.1
1501,"University of the Andes, Chile",Chile,86.1473829201102,20.8,15.3,31.1,20.9,48.7
1501,"University of the Andes, Venezuela",Venezuela,86.1473829201102,20.7,8.8,10.5,24.0,50.0
1501,"University of the North, Colombia",Colombia,86.1473829201102,18.8,14.0,29.4,24.6,51.1
1501,University of the Ryukyus,Japan,86.1473829201102,25.4,13.5,25.4,38.4,38.7
1501,University of Thi-Qar,Iraq,86.1473829201102,18.5,8.8,14.3,16.4,30.3
1501,University of Tunis,Tunisia,86.1473829201102,30.9,10.4,22.7,25.4,38.6
1501,University of Valparaíso,Chile,86.1473829201102,16.5,12.5,21.9,18.9,46.7
1501,University of Venda,South Africa,86.1473829201102,20.4,26.0,18.1,17.6,46.6
1501,University of Warmia and Mazury in Olsztyn,Poland,86.1473829201102,18.2,15.2,40.4,24.8,23.9
1501,University of West Attica,Greece,86.1473829201102,9.6,10.5,37.6,26.5,24.4
1501,University of Western Macedonia,Greece,86.1473829201102,12.5,13.4,42.1,28.1,28.4
1501,University of Yamanashi,Japan,86.1473829201102,28.9,13.4,21.3,47.8,29.2
1501,University of Zambia,Zambia,86.1473829201102,15.1,9.9,29.2,21.4,55.3
1501,University of Zanjan,Iran,86.1473829201102,19.3,10.0,37.9,22.8,28.3
1501,University of Zimbabwe,Zimbabwe,86.1473829201102,14.2,10.6,39.3,21.0,50.9
1501,Uşak University,Turkey,86.1473829201102,12.4,10.4,24.0,16.6,32.2
1501,"Usmanu Danfodiyo University, Sokoto",Nigeria,86.1473829201102,15.0,8.1,35.7,16.0,47.4
1501,Utsunomiya University,Japan,86.1473829201102,21.0,12.2,9.2,30.7,28.6
1501,Uzhhorod National University,Ukraine,86.1473829201102,17.9,9.1,6.2,16.8,40.2
1501,Vali-e-Asr University of Rafsanjan,Iran,86.1473829201102,12.9,10.2,32.6,19.2,22.9
1501,Van Yüzüncü Yil University,Turkey,86.1473829201102,21.8,22.0,20.8,37.9,22.2
1501,Vasyl Stefanyk Precarpathian National University,Ukraine,86.1473829201102,14.2,9.4,20.1,16.0,22.4
1501,Vietnam National University (Ho Chi Minh City),Vietnam,86.1473829201102,14.2,12.7,29.6,40.5,35.1
1501,"Vignan’s Foundation for Science, Technology and Research",India,86.1473829201102,21.7,7.9,34.9,20.8,24.0
1501,Vinayaka Mission’s Research Foundation,India,86.1473829201102,26.8,8.4,42.3,16.1,17.9
1501,V.N. Karazin Kharkiv National University,Ukraine,86.1473829201102,26.3,10.9,9.2,40.0,47.2
1501,Wasit University,Iraq,86.1473829201102,16.3,9.0,43.0,16.2,28.1
1501,Wrocław University of Environmental and Life Sciences,Poland,86.1473829201102,22.2,14.1,32.7,37.7,32.3
1501,Yamaguchi University,Japan,86.1473829201102,28.2,13.9,22.3,58.2,32.0
1501,Yanbian University,China,86.1473829201102,15.4,9.4,24.4,25.6,21.9
1501,Yanshan University,China,86.1473829201102,20.2,12.0,39.7,49.1,20.6
1501,Yeditepe University,Turkey,86.1473829201102,20.5,12.1,22.1,49.6,40.1
1501,Yerevan State University,Armenia,86.1473829201102,24.8,8.8,8.7,20.9,39.0
1501,Yuriy Fedkovych Chernivtsi National University,Ukraine,86.1473829201102,18.0,9.8,8.8,17.2,28.5
1501,Zonguldak Bülent Ecevit University,Turkey,86.1473829201102,12.5,11.1,25.1,19.3,29.3
NaN,2iE -  International Institute for Water and Environmental Engineering,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abai Kazakh National Pedagogical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abbes Laghrour University of Khenchala,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abdelhafid Boussouf University Center of Mila,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abdullah Gül University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abertay University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abia State University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Abrar University,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Academia BAI - Instituto Superior de Administração e Finanças,Angola,0.0,0.0,0.0,0.0,0.0,0.0
NaN,AECC University College,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ahlia University,Bahrain,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ajeenkya DY Patil University,India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Akhmet Yassawi University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Akita Prefectural University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Akli Mohand Oulhadj Bouira University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Akwa Ibom State University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al Akhawayn University,Morocco,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Ameed University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Ayen University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Bayan University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Esraa University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Alex Ekwueme Federal University Ndufu-Alike,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Farahidi University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Algiers 2 University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Iraqia University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Karkh University of Science,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Kitab University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,AlMaarefa University,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Manara College for Medical Sciences,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Almaty Humanitarian-Economic University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Almaty Technological University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Mustaqbal University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Alnoor University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Qalam University College,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Qasim Green University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Quds University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Rafidain University College,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al Ryada University for Science and Technology - RST,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al Safwa University College,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Altoosi University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Zahraa University for Women,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Al-Zahrawi University College,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ambrose Alli University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,American University in Dubai,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
NaN,American University in the Emirates (AUE),United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
NaN,American University of Ras Al Khaimah,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Amity University, Chhattisgarh",India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Amity University, Gwalior",India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Amity University - Kolkata,India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Amity University, Mumbai",India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Amman Arab University,Jordan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Amref International University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Anáhuac University,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Andijan Machine-Building Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Andijan State Medical Institute,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Andijan State Pedagogical Institute (ASPI),Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Andijan State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Andrés Bello Catholic University (UCAB),Venezuela,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Anglo-American University,Czechia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ankara Science University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arab American University,Palestine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arab Open University,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arak University of Technology,Iran,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arish University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arkin University of Creative Arts and Design (ARUCAD),Northern Cyprus,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Armenian National Agrarian University,Armenia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arts University Bournemouth,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arts University Plymouth,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Arturo Prat University,Chile,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Asahi University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Asfendiyarov Kazakh National Medical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,A'Sharqiyah University,Oman,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ashikaga University,Japan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ashoka University,India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ashur University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Astana International University AIU,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Astana Medical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Atlas University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Atma Jaya Catholic University of Indonesia,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Atyrau University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Audencia,France,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Autonomous University of Chiapas,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Azerbaijan Medical University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Azerbaijan State University of Economics,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Azerbaijan Technical University (AzTU),Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Azerbaijan University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Azerbaijan University of Architecture and Construction,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Bacha Khan University, Charsadda",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Badr University in Cairo (BUC),Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bakrie University,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Baku Engineering University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Baku Higher Oil School,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Baku Slavic University,Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bandirma Onyedi Eylül University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Barawa International University,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Basrah University College of Science and Technology,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bath Spa University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Batterjee Medical College,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bayburt University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Baze University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Beaconhouse National University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bells University of Technology,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Benson Idahosa University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bentley University,United States,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Beykent University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bilad Alrafidain University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Birmingham Newman University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Biruni University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bishop Grosseteste University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bohdan Khmelnytsky National University of Cherkasy,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bowen University,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Buckinghamshire New University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Budapest Business School,Hungary,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bukhara State University,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Bundelkhand University,India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Buriram Rajabhat University,Thailand,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Çağ University,Turkey,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"California State University, Chico",United States,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Canadian International College - Cairo Campus of Cape Breton University Canada,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Catholic University in Erbil,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Catholic University of Ávila,Spain,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cebu Technological University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Central European University,Austria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Central Luzon State University,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC),Mexico,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Centro Universitário Cesuca,Brazil,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Centurion University of Technology and Management,India,0.0,0.0,0.0,0.0,0.0,0.0
NaN,CESI,France,0.0,0.0,0.0,0.0,0.0,0.0
NaN,CETYS Universidad,Mexico,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Chadli Bendjedid El Tarf University,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Charmo University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Chernihiv Polytechnic National University,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cholistan University of Veterinary and Animal Sciences,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cihan University - Duhok,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cihan University – Erbil,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cihan University Sulaimaniya,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,City University of Macau,Macao,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"City University of Science and Information Technology, Peshawar",Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Civil Aviation Academy,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,College of Business Education,Tanzania,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Conservatoire for Dance and Drama,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Courtauld Institute of Art,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Cranfield University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Daneshpajoohan Pishro Higher Education Institute,Iran,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Dawood University of Engineering and Technology,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,De La Salle – College of Saint Benilde,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Delta State University, Abraka",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Delta University for Science and Technology,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Denau Institute of Entrepreneurship and Pedagogy,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Deraya University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Dhaka International University,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
NaN,DHA Suffa University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Dhofar University,Oman,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Dnipro University of Technology,Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET),Ukraine,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Dovletmammet Azadi Turkmen National Institute of World Languages,Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,D. Serikbayev East Kazakhstan Technical University,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Duhok Polytechnic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,EAE Business School,Spain,0.0,0.0,0.0,0.0,0.0,0.0
NaN,East West University,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Polytechnique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure Agronomique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"École Nationale Supérieure Agronomique, Algiers",Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure de Journalisme et des Sciences de l’Information (ENSJSI),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure de Mécanique et des Microtechniques (ENSMM),France,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ecole Nationale Supérieure d'Hydraulique,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure d’Informatique (ESI),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Nationale Supérieure Vétérinaire d’Alger,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École National Polytechnique de Constantine,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure de Béchar,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure de Bouzaréah,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure de Kouba,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure de Laghouat,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure de Ouargla,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure d’Oran,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Polytechnique d’Architecture et d’Urbanisme,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Supérieure de Comptabilité et de Finances de Constantine,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Supérieure en Sciences Appliquées de Tlemcen,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN),Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Ecotec University,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Effat University,Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Egerton University,Kenya,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Egyptian Russian University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,EIA University,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Elmergib University,Libya,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Emir Abdelkader University of Islamic Sciences,Algeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Erbil Polytechnic University,Iraq,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Escola Superior de Enfermagem do Porto (ESEP),Portugal,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Escuela Superior Politécnica de Chimborazo,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0
NaN,ESIC University,Spain,0.0,0.0,0.0,0.0,0.0,0.0
NaN,ESLSCA University,Egypt,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Eszterházy Károly Catholic University,Hungary,0.0,0.0,0.0,0.0,0.0,0.0
NaN,EURECOM,France,0.0,0.0,0.0,0.0,0.0,0.0
NaN,European University,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,European University of Armenia,Armenia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Evangel University, Akaeze",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Externado University of Colombia,Colombia,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Falmouth University,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
NaN,Fatima Jinnah Women University,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
NaN,"Federal University of Petroleum Resources, Effurun",Nigeria,0.0,0.0,0.0,0.0,0.0,0.0
